Data; Group; Nome_POD; IPERF
sex 24 fev 2023 15:04:55 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:05:06 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:05:16 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:05:27 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:05:37 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:05:48 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:05:58 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:06:09 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:06:19 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:06:30 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:06:40 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:06:51 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:07:01 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:07:12 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:07:22 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:07:33 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:07:43 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:07:54 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:08:04 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:08:15 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:08:25 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:08:36 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:08:46 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:08:56 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:09:07 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:09:18 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:09:28 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:09:39 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
sex 24 fev 2023 15:09:49 -03; Group 1; db-684b9b49fd-s8h8b; 010.09
sex 24 fev 2023 15:10:00 -03; Group 1; db-684b9b49fd-s8h8b; 010.08
