Group,WGET
Group 1,.01677515328
Group 1,1.01677515329
Group 1,.01677515329
Group 1,1.01677515330
Group 1,1.01677515331
Group 1,.01677515331
Group 1,.01677515331
Group 1,.01677515332
Group 1,1.01677515333
Group 1,.01677515333
Group 1,1.01677515334
Group 1,.01677515334
Group 1,.01677515334
Group 1,.01677515335
Group 1,1.01677515336
Group 1,.01677515336
Group 1,.01677515336
Group 1,1.01677515337
Group 1,.01677515337
Group 1,1.01677515338
Group 1,1.01677515339
Group 1,.01677515339
Group 1,41.01677515340
Group 1,.01677515340
Group 1,1.01677515341
Group 1,.01677515341
Group 1,1.01677515342
Group 1,.01677515342
Group 1,1.01677515343
Group 1,.01677515343
Group 2,20.01677534467
Group 2,61.01677534488
Group 2,20.01677534508
Group 2,20.01677534528
Group 2,60.01677534548
Group 2,20.01677534569
Group 2,20.01677534589
Group 2,60.01677534609
Group 2,21.01677534630
Group 2,20.01677534650
Group 2,60.01677534670
Group 2,20.01677534690
Group 2,21.01677534711
Group 2,60.01677534731
Group 2,20.01677534751
Group 2,20.01677534771
Group 2,61.01677534792
Group 2,20.01677534812
Group 2,20.01677534832
Group 2,60.01677534852
Group 2,21.01677534873
Group 2,20.01677534893
Group 2,60.01677534913
Group 2,20.01677534933
Group 2,21.01677534954
Group 2,60.01677534974
Group 2,20.01677534994
Group 2,20.01677535014
Group 2,61.01677535035
Group 2,20.01677535055
