Group,WGET
Group 1,1.01677515312
Group 1,.01677515312
Group 1,1.01677515313
Group 1,.01677515313
Group 1,1.01677515314
Group 1,.01677515314
Group 1,1.01677515315
Group 1,.01677515315
Group 1,1.01677515316
Group 1,.01677515316
Group 1,1.01677515317
Group 1,1.01677515318
Group 1,.01677515318
Group 1,1.01677515319
Group 1,.01677515319
Group 1,1.01677515320
Group 1,1.01677515321
Group 1,.01677515321
Group 1,1.01677515322
Group 1,.01677515322
Group 1,1.01677515323
Group 1,.01677515323
Group 1,1.01677515324
Group 1,.01677515324
Group 1,1.01677515325
Group 1,1.01677515326
Group 1,.01677515326
Group 1,1.01677515327
Group 1,.01677515327
Group 1,1.01677515328
Group 2,5.01677534294
Group 2,5.01677534299
Group 2,45.01677534304
Group 2,6.01677534310
Group 2,5.01677534315
Group 2,5.01677534320
Group 2,6.01677534326
Group 2,5.01677534331
Group 2,5.01677534336
Group 2,5.01677534341
Group 2,6.01677534347
Group 2,5.01677534352
Group 2,5.01677534357
Group 2,45.01677534362
Group 2,6.01677534368
Group 2,5.01677534373
Group 2,5.01677534378
Group 2,6.01677534384
Group 2,5.01677534389
Group 2,5.01677534394
Group 2,5.01677534399
Group 2,6.01677534405
Group 2,5.01677534410
Group 2,5.01677534415
Group 2,46.01677534421
Group 2,5.01677534426
Group 2,5.01677534431
Group 2,5.01677534436
Group 2,6.01677534442
Group 2,5.01677534447
