Data; Group; Nome_POD; PING
dom 26 fev 2023 00:58:57 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 00:59:16 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 00:59:34 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 00:59:52 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:00:11 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:00:29 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:00:47 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:01:06 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:01:24 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:01:43 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:02:01 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:02:20 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:02:38 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:02:56 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:03:15 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:03:33 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
dom 26 fev 2023 01:03:52 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:04:10 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:04:28 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:04:47 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:05:05 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:05:24 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:05:42 -03; Group 2; db-684b9b49fd-m6zb8; 018.02
dom 26 fev 2023 01:06:01 -03; Group 2; db-684b9b49fd-m6zb8; 018.01
