Group,CURL
Group 1,.01677514718
Group 1,1.01677514719
Group 1,.01677514719
Group 1,.01677514720
Group 1,1.01677514721
Group 1,.01677514721
Group 1,1.01677514722
Group 1,.01677514722
Group 1,1.01677514723
Group 1,.01677514723
Group 1,1.01677514724
Group 1,.01677514724
Group 1,1.01677514725
Group 1,.01677514725
Group 1,1.01677514726
Group 1,.01677514726
Group 1,1.01677514727
Group 1,.01677514727
Group 1,1.01677514728
Group 1,1.01677514729
Group 1,.01677514729
Group 1,1.01677514730
Group 1,.01677514730
Group 1,1.01677514731
Group 1,.01677514731
Group 1,1.01677514732
Group 1,.01677514732
Group 1,1.01677514733
Group 1,.01677514733
Group 1,1.01677514734
Group 2,61.01677532872
Group 2,21.01677532893
Group 2,21.01677532914
Group 2,61.01677532935
Group 2,20.01677532955
Group 2,21.01677532976
Group 2,61.01677532997
Group 2,21.01677533018
Group 2,21.01677533039
Group 2,61.01677533060
Group 2,21.01677533081
Group 2,61.01677533102
Group 2,20.01677533122
Group 2,21.01677533143
Group 2,61.01677533164
Group 2,21.01677533185
Group 2,21.01677533206
Group 2,61.01677533227
Group 2,20.01677533247
Group 2,21.01677533268
Group 2,61.01677533289
Group 2,21.01677533310
Group 2,21.01677533331
Group 2,61.01677533352
Group 2,21.01677533373
Group 2,20.01677533393
Group 2,61.01677533414
Group 2,21.01677533435
Group 2,21.01677533456
Group 2,61.01677533477
