Data; Group; Nome_POD; PING
seg 27 fev 2023 13:34:44 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515684
seg 27 fev 2023 13:34:52 -03; Group 1; db-684b9b49fd-bnrfq; 8.01677515692
seg 27 fev 2023 13:34:59 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515699
seg 27 fev 2023 13:35:06 -03; Group 1; db-684b9b49fd-bnrfq; 47.01677515706
seg 27 fev 2023 13:35:13 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515713
seg 27 fev 2023 13:35:21 -03; Group 1; db-684b9b49fd-bnrfq; 8.01677515721
seg 27 fev 2023 13:35:28 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515728
seg 27 fev 2023 13:35:35 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515735
seg 27 fev 2023 13:35:42 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515742
seg 27 fev 2023 13:35:50 -03; Group 1; db-684b9b49fd-bnrfq; 8.01677515750
seg 27 fev 2023 13:35:57 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515757
seg 27 fev 2023 13:36:04 -03; Group 1; db-684b9b49fd-bnrfq; 47.01677515764
seg 27 fev 2023 13:36:11 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515771
seg 27 fev 2023 13:36:19 -03; Group 1; db-684b9b49fd-bnrfq; 8.01677515779
seg 27 fev 2023 13:36:26 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515786
seg 27 fev 2023 13:36:33 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515793
seg 27 fev 2023 13:36:40 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515800
seg 27 fev 2023 13:36:47 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515807
seg 27 fev 2023 13:36:55 -03; Group 1; db-684b9b49fd-bnrfq; 8.01677515815
seg 27 fev 2023 13:37:02 -03; Group 1; db-684b9b49fd-bnrfq; 47.01677515822
seg 27 fev 2023 13:37:09 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515829
seg 27 fev 2023 13:37:16 -03; Group 1; db-684b9b49fd-bnrfq; 7.01677515836
