Data; Group; Nome_POD; PING
sex 24 fev 2023 19:12:00 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:07 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:15 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:22 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:30 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:37 -03; Group 1; db-684b9b49fd-s8h8b; 007.00
sex 24 fev 2023 19:12:45 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:52 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:12:59 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:07 -03; Group 1; db-684b9b49fd-s8h8b; 007.00
sex 24 fev 2023 19:13:14 -03; Group 1; db-684b9b49fd-s8h8b; 007.00
sex 24 fev 2023 19:13:22 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:29 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:36 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:44 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:51 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:13:59 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:06 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:14 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:21 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:28 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:36 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:43 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:51 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:14:58 -03; Group 1; db-684b9b49fd-s8h8b; 007.03
sex 24 fev 2023 19:15:05 -03; Group 1; db-684b9b49fd-s8h8b; 007.00
sex 24 fev 2023 19:15:13 -03; Group 1; db-684b9b49fd-s8h8b; 007.00
sex 24 fev 2023 19:15:20 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
sex 24 fev 2023 19:15:28 -03; Group 1; db-684b9b49fd-s8h8b; 007.01
