Data; Group; Nome_POD; APT
ter 07 mar 2023 16:22:27 -03; Group 1; db-684b9b49fd-75jjw; 01.572
ter 07 mar 2023 16:22:29 -03; Group 1; db-684b9b49fd-75jjw; 01.777
ter 07 mar 2023 16:22:31 -03; Group 1; db-684b9b49fd-75jjw; 01.507
ter 07 mar 2023 16:22:33 -03; Group 1; db-684b9b49fd-75jjw; 01.532
ter 07 mar 2023 16:22:35 -03; Group 1; db-684b9b49fd-75jjw; 01.574
ter 07 mar 2023 16:22:37 -03; Group 1; db-684b9b49fd-75jjw; 01.403
ter 07 mar 2023 16:22:39 -03; Group 1; db-684b9b49fd-75jjw; 01.830
ter 07 mar 2023 16:22:41 -03; Group 1; db-684b9b49fd-75jjw; 01.532
ter 07 mar 2023 16:22:43 -03; Group 1; db-684b9b49fd-75jjw; 01.486
ter 07 mar 2023 16:22:45 -03; Group 1; db-684b9b49fd-75jjw; 01.590
ter 07 mar 2023 16:22:46 -03; Group 1; db-684b9b49fd-75jjw; 01.373
ter 07 mar 2023 16:22:48 -03; Group 1; db-684b9b49fd-75jjw; 01.566
ter 07 mar 2023 16:22:50 -03; Group 1; db-684b9b49fd-75jjw; 01.512
ter 07 mar 2023 16:22:52 -03; Group 1; db-684b9b49fd-75jjw; 01.506
ter 07 mar 2023 16:22:54 -03; Group 1; db-684b9b49fd-75jjw; 01.537
ter 07 mar 2023 16:22:56 -03; Group 1; db-684b9b49fd-75jjw; 01.489
ter 07 mar 2023 16:22:58 -03; Group 1; db-684b9b49fd-75jjw; 01.536
ter 07 mar 2023 16:23:00 -03; Group 1; db-684b9b49fd-75jjw; 01.618
ter 07 mar 2023 16:23:02 -03; Group 1; db-684b9b49fd-75jjw; 01.506
ter 07 mar 2023 16:23:04 -03; Group 1; db-684b9b49fd-75jjw; 01.377
ter 07 mar 2023 16:23:06 -03; Group 1; db-684b9b49fd-75jjw; 01.477
ter 07 mar 2023 16:23:08 -03; Group 1; db-684b9b49fd-75jjw; 01.585
ter 07 mar 2023 16:23:10 -03; Group 1; db-684b9b49fd-75jjw; 01.560
ter 07 mar 2023 16:23:12 -03; Group 1; db-684b9b49fd-75jjw; 01.513
ter 07 mar 2023 16:23:14 -03; Group 1; db-684b9b49fd-75jjw; 01.623
ter 07 mar 2023 16:23:15 -03; Group 1; db-684b9b49fd-75jjw; 01.384
