Data; Group; Nome_POD; IPERF
qua 22 fev 2023 20:11:29 -03; Group 2; db-684b9b49fd-xm5v9; 031.71
qua 22 fev 2023 20:12:02 -03; Group 2; db-684b9b49fd-xm5v9; 031.86
qua 22 fev 2023 20:12:34 -03; Group 2; db-684b9b49fd-xm5v9; 031.88
qua 22 fev 2023 20:13:06 -03; Group 2; db-684b9b49fd-xm5v9; 031.84
qua 22 fev 2023 20:13:38 -03; Group 2; db-684b9b49fd-xm5v9; 031.84
qua 22 fev 2023 20:14:11 -03; Group 2; db-684b9b49fd-xm5v9; 031.83
qua 22 fev 2023 20:14:43 -03; Group 2; db-684b9b49fd-xm5v9; 031.88
qua 22 fev 2023 20:15:15 -03; Group 2; db-684b9b49fd-xm5v9; 031.68
qua 22 fev 2023 20:15:47 -03; Group 2; db-684b9b49fd-xm5v9; 031.71
qua 22 fev 2023 20:16:20 -03; Group 2; db-684b9b49fd-xm5v9; 031.86
qua 22 fev 2023 20:16:52 -03; Group 2; db-684b9b49fd-xm5v9; 031.82
qua 22 fev 2023 20:17:24 -03; Group 2; db-684b9b49fd-xm5v9; 031.81
qua 22 fev 2023 20:17:56 -03; Group 2; db-684b9b49fd-xm5v9; 031.87
qua 22 fev 2023 20:18:29 -03; Group 2; db-684b9b49fd-xm5v9; 031.82
qua 22 fev 2023 20:19:01 -03; Group 2; db-684b9b49fd-xm5v9; 031.87
qua 22 fev 2023 20:19:33 -03; Group 2; db-684b9b49fd-xm5v9; 031.89
qua 22 fev 2023 20:20:05 -03; Group 2; db-684b9b49fd-xm5v9; 031.83
qua 22 fev 2023 20:20:38 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:21:10 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:21:42 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:22:14 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:22:47 -03; Group 2; db-684b9b49fd-xm5v9; 031.82
qua 22 fev 2023 20:23:19 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:23:51 -03; Group 2; db-684b9b49fd-xm5v9; 031.89
qua 22 fev 2023 20:24:23 -03; Group 2; db-684b9b49fd-xm5v9; 031.81
qua 22 fev 2023 20:24:56 -03; Group 2; db-684b9b49fd-xm5v9; 031.85
qua 22 fev 2023 20:25:28 -03; Group 2; db-684b9b49fd-xm5v9; 031.86
qua 22 fev 2023 20:26:00 -03; Group 2; db-684b9b49fd-xm5v9; 031.73
qua 22 fev 2023 20:26:33 -03; Group 2; db-684b9b49fd-xm5v9; 031.86
qua 22 fev 2023 20:27:05 -03; Group 2; db-684b9b49fd-xm5v9; 031.86
qua 22 fev 2023 20:27:37 -03; Group 2; redis-67db9bd79b-qrpbx; 31.81
qua 22 fev 2023 20:28:09 -03; Group 2; redis-67db9bd79b-qrpbx; 31.89
qua 22 fev 2023 20:28:42 -03; Group 2; redis-67db9bd79b-qrpbx; 31.87
qua 22 fev 2023 20:29:14 -03; Group 2; redis-67db9bd79b-qrpbx; 31.88
qua 22 fev 2023 20:29:46 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:30:18 -03; Group 2; redis-67db9bd79b-qrpbx; 31.82
qua 22 fev 2023 20:30:51 -03; Group 2; redis-67db9bd79b-qrpbx; 31.80
qua 22 fev 2023 20:31:23 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:31:55 -03; Group 2; redis-67db9bd79b-qrpbx; 31.76
qua 22 fev 2023 20:32:27 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:33:00 -03; Group 2; redis-67db9bd79b-qrpbx; 31.87
qua 22 fev 2023 20:33:32 -03; Group 2; redis-67db9bd79b-qrpbx; 31.85
qua 22 fev 2023 20:34:04 -03; Group 2; redis-67db9bd79b-qrpbx; 31.82
qua 22 fev 2023 20:34:36 -03; Group 2; redis-67db9bd79b-qrpbx; 31.90
qua 22 fev 2023 20:35:09 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:35:41 -03; Group 2; redis-67db9bd79b-qrpbx; 31.81
qua 22 fev 2023 20:36:13 -03; Group 2; redis-67db9bd79b-qrpbx; 31.67
qua 22 fev 2023 20:36:45 -03; Group 2; redis-67db9bd79b-qrpbx; 31.78
qua 22 fev 2023 20:37:18 -03; Group 2; redis-67db9bd79b-qrpbx; 31.89
qua 22 fev 2023 20:37:50 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:38:22 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:38:54 -03; Group 2; redis-67db9bd79b-qrpbx; 31.84
qua 22 fev 2023 20:39:27 -03; Group 2; redis-67db9bd79b-qrpbx; 31.85
qua 22 fev 2023 20:39:59 -03; Group 2; redis-67db9bd79b-qrpbx; 31.89
qua 22 fev 2023 20:40:31 -03; Group 2; redis-67db9bd79b-qrpbx; 31.85
qua 22 fev 2023 20:41:03 -03; Group 2; redis-67db9bd79b-qrpbx; 31.83
qua 22 fev 2023 20:41:36 -03; Group 2; redis-67db9bd79b-qrpbx; 31.85
qua 22 fev 2023 20:42:08 -03; Group 2; redis-67db9bd79b-qrpbx; 31.83
qua 22 fev 2023 20:42:40 -03; Group 2; redis-67db9bd79b-qrpbx; 31.86
qua 22 fev 2023 20:43:12 -03; Group 2; redis-67db9bd79b-qrpbx; 31.88
qua 22 fev 2023 20:43:45 -03; Group 2; result-77f68799c4-ccpd7; 031.80
qua 22 fev 2023 20:44:17 -03; Group 2; result-77f68799c4-ccpd7; 031.75
