Data; Group; Nome_POD; CURL
dom 26 fev 2023 20:45:24 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455124
dom 26 fev 2023 20:45:45 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455145
dom 26 fev 2023 20:46:06 -03; Group 2; db-684b9b49fd-tkdq8; 61.01677455166
dom 26 fev 2023 20:46:26 -03; Group 2; db-684b9b49fd-tkdq8; 20.01677455186
dom 26 fev 2023 20:46:47 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455207
dom 26 fev 2023 20:47:08 -03; Group 2; db-684b9b49fd-tkdq8; 61.01677455228
dom 26 fev 2023 20:47:29 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455249
dom 26 fev 2023 20:47:50 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455270
dom 26 fev 2023 20:48:11 -03; Group 2; db-684b9b49fd-tkdq8; 61.01677455291
dom 26 fev 2023 20:48:32 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455312
dom 26 fev 2023 20:48:53 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455333
dom 26 fev 2023 20:49:13 -03; Group 2; db-684b9b49fd-tkdq8; 60.01677455353
dom 26 fev 2023 20:49:34 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455374
dom 26 fev 2023 20:49:55 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455395
dom 26 fev 2023 20:50:16 -03; Group 2; db-684b9b49fd-tkdq8; 61.01677455416
dom 26 fev 2023 20:50:37 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455437
dom 26 fev 2023 20:50:58 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455458
dom 26 fev 2023 20:51:18 -03; Group 2; db-684b9b49fd-tkdq8; 60.01677455478
dom 26 fev 2023 20:51:39 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455499
dom 26 fev 2023 20:52:00 -03; Group 2; db-684b9b49fd-tkdq8; 61.01677455520
dom 26 fev 2023 20:52:21 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455541
dom 26 fev 2023 20:52:42 -03; Group 2; db-684b9b49fd-tkdq8; 21.01677455562
