Group,WGET
Group 1,1.01676641977
Group 1,.01676641977
Group 1,1.01676641978
Group 1,.01676641978
Group 1,1.01676641979
Group 1,41.01676641980
Group 1,.01676641980
Group 1,1.01676641981
Group 1,.01676641981
Group 1,1.01676641982
Group 1,.01676641982
Group 1,1.01676641983
Group 1,.01676641983
Group 1,1.01676641984
Group 1,.01676641984
Group 1,1.01676641985
Group 1,.01676641985
Group 1,1.01676641986
Group 1,.01676641986
Group 1,1.01676641987
Group 1,.01676641987
Group 1,1.01676641988
Group 1,.01676641988
Group 1,1.01676641989
Group 1,.01676641989
Group 1,1.01676641990
Group 1,.01676641990
Group 1,1.01676641991
Group 1,.01676641991
Group 1,1.01676641992
