Data; Group; Nome_POD; APT
dom 26 fev 2023 22:42:48 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677462168
dom 26 fev 2023 22:44:50 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677462290
dom 26 fev 2023 22:46:51 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677462411
dom 26 fev 2023 22:48:53 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677462533
dom 26 fev 2023 22:50:55 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677462655
dom 26 fev 2023 22:52:56 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677462776
dom 26 fev 2023 22:54:58 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677462898
dom 26 fev 2023 22:56:59 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677463019
dom 26 fev 2023 22:59:01 -03; Group 2; db-684b9b49fd-tkdq8; 242.01677463141
dom 26 fev 2023 23:01:03 -03; Group 2; db-684b9b49fd-tkdq8; 4202.01677463263
dom 26 fev 2023 23:03:04 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677463384
dom 26 fev 2023 23:05:06 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677463506
dom 26 fev 2023 23:07:07 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677463627
dom 26 fev 2023 23:09:09 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677463749
dom 26 fev 2023 23:11:11 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677463871
dom 26 fev 2023 23:13:12 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677463992
dom 26 fev 2023 23:15:14 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677464114
dom 26 fev 2023 23:17:16 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677464236
dom 26 fev 2023 23:19:17 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677464357
dom 26 fev 2023 23:21:19 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677464479
dom 26 fev 2023 23:23:20 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677464600
dom 26 fev 2023 23:25:22 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677464722
dom 26 fev 2023 23:27:24 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677464844
dom 26 fev 2023 23:29:25 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677464965
dom 26 fev 2023 23:31:27 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677465087
dom 26 fev 2023 23:33:29 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677465209
dom 26 fev 2023 23:35:30 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677465330
dom 26 fev 2023 23:37:32 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677465452
dom 26 fev 2023 23:39:33 -03; Group 2; db-684b9b49fd-tkdq8; 201.01677465573
dom 26 fev 2023 23:41:35 -03; Group 2; db-684b9b49fd-tkdq8; 202.01677465695
dom 26 fev 2023 23:41:46 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465706
dom 26 fev 2023 23:41:57 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465717
dom 26 fev 2023 23:42:08 -03; Group 2; redis-67db9bd79b-s2hc6; 51.01677465728
dom 26 fev 2023 23:42:18 -03; Group 2; redis-67db9bd79b-s2hc6; 10.01677465738
dom 26 fev 2023 23:42:29 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465749
dom 26 fev 2023 23:42:40 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465760
dom 26 fev 2023 23:42:51 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465771
dom 26 fev 2023 23:43:02 -03; Group 2; redis-67db9bd79b-s2hc6; 51.01677465782
dom 26 fev 2023 23:43:13 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465793
dom 26 fev 2023 23:43:23 -03; Group 2; redis-67db9bd79b-s2hc6; 10.01677465803
dom 26 fev 2023 23:43:34 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465814
dom 26 fev 2023 23:43:45 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465825
dom 26 fev 2023 23:43:56 -03; Group 2; redis-67db9bd79b-s2hc6; 11.01677465836
dom 26 fev 2023 23:44:07 -03; Group 2; redis-67db9bd79b-s2hc6; 51.01677465847
dom 26 fev 2023 23:44:18 -03; Group 2; redis-67db9bd79b-s2hc6; 10.01677465858
dom 26 fev 2023 23:44:28 -03; Group 2; redis-67db9bd79b-s2hc6; 10.01677465868
