Group,APT
Group 1,1.01677588764
Group 1,1.01677588765
Group 1,.01677588765
Group 1,1.01677588766
Group 1,1.01677588767
Group 1,1.01677588768
Group 1,1.01677588769
Group 1,.01677588769
Group 1,1.01677588770
Group 1,1.01677588771
Group 1,1.01677588772
Group 1,.01677588772
Group 1,1.01677588773
Group 1,1.01677588774
Group 1,1.01677588775
Group 1,1.01677588776
Group 1,1.01677588777
Group 1,1.01677588778
Group 1,.01677588778
Group 1,1.01677588779
Group 1,41.01677588780
Group 1,1.01677588781
Group 1,1.01677588782
Group 1,.01677588782
Group 1,1.01677588783
Group 1,1.01677588784
Group 1,1.01677588785
Group 1,1.01677588786
Group 1,1.01677588787
Group 1,1.01677588788
Group 2,11.01677609327
Group 2,11.01677609338
Group 2,10.01677609348
Group 2,11.01677609359
Group 2,51.01677609370
Group 2,10.01677609380
Group 2,11.01677609391
Group 2,11.01677609402
Group 2,10.01677609412
Group 2,51.01677609423
Group 2,10.01677609433
Group 2,11.01677609444
Group 2,11.01677609455
Group 2,10.01677609465
Group 2,11.01677609476
Group 2,51.01677609487
Group 2,10.01677609497
Group 2,11.01677609508
Group 2,10.01677609518
Group 2,11.01677609529
Group 2,51.01677609540
Group 2,10.01677609550
Group 2,11.01677609561
Group 2,10.01677609571
Group 2,11.01677609582
Group 2,11.01677609593
Group 2,50.01677609603
Group 2,11.01677609614
Group 2,11.01677609625
Group 2,10.01677609635
