Data; Group; Nome_POD; CURL
sáb 04 mar 2023 16:09:30 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956970
sáb 04 mar 2023 16:09:30 -03; Group 1; db-684b9b49fd-sc2c4; .01677956970
sáb 04 mar 2023 16:09:30 -03; Group 1; db-684b9b49fd-sc2c4; .01677956970
sáb 04 mar 2023 16:09:30 -03; Group 1; db-684b9b49fd-sc2c4; .01677956970
sáb 04 mar 2023 16:09:31 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956971
sáb 04 mar 2023 16:09:31 -03; Group 1; db-684b9b49fd-sc2c4; .01677956971
sáb 04 mar 2023 16:09:31 -03; Group 1; db-684b9b49fd-sc2c4; .01677956971
sáb 04 mar 2023 16:09:31 -03; Group 1; db-684b9b49fd-sc2c4; .01677956971
sáb 04 mar 2023 16:09:32 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956972
sáb 04 mar 2023 16:09:32 -03; Group 1; db-684b9b49fd-sc2c4; .01677956972
sáb 04 mar 2023 16:09:32 -03; Group 1; db-684b9b49fd-sc2c4; .01677956972
sáb 04 mar 2023 16:09:32 -03; Group 1; db-684b9b49fd-sc2c4; .01677956972
sáb 04 mar 2023 16:09:33 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956973
sáb 04 mar 2023 16:09:33 -03; Group 1; db-684b9b49fd-sc2c4; .01677956973
sáb 04 mar 2023 16:09:33 -03; Group 1; db-684b9b49fd-sc2c4; .01677956973
sáb 04 mar 2023 16:09:33 -03; Group 1; db-684b9b49fd-sc2c4; .01677956973
sáb 04 mar 2023 16:09:33 -03; Group 1; db-684b9b49fd-sc2c4; .01677956973
sáb 04 mar 2023 16:09:34 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956974
sáb 04 mar 2023 16:09:34 -03; Group 1; db-684b9b49fd-sc2c4; .01677956974
sáb 04 mar 2023 16:09:34 -03; Group 1; db-684b9b49fd-sc2c4; .01677956974
sáb 04 mar 2023 16:09:34 -03; Group 1; db-684b9b49fd-sc2c4; .01677956974
sáb 04 mar 2023 16:09:35 -03; Group 1; db-684b9b49fd-sc2c4; 1.01677956975
sáb 04 mar 2023 16:09:35 -03; Group 1; db-684b9b49fd-sc2c4; .01677956975
sáb 04 mar 2023 16:09:35 -03; Group 1; db-684b9b49fd-sc2c4; .01677956975
sáb 04 mar 2023 16:09:35 -03; Group 1; db-684b9b49fd-sc2c4; .01677956975
sáb 04 mar 2023 16:09:36 -03; Group 1; db-684b9b49fd-sc2c4; .01677956975
sáb 04 mar 2023 16:09:36 -03; Group 1; db-684b9b49fd-sc2c4; .01677956976
sáb 04 mar 2023 16:09:36 -03; Group 1; db-684b9b49fd-sc2c4; .01677956976
sáb 04 mar 2023 16:09:36 -03; Group 1; db-684b9b49fd-sc2c4; .01677956976
sáb 04 mar 2023 16:09:36 -03; Group 1; db-684b9b49fd-sc2c4; .01677956976
sáb 04 mar 2023 16:09:42 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677956982
sáb 04 mar 2023 16:09:47 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677956987
sáb 04 mar 2023 16:09:52 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677956992
sáb 04 mar 2023 16:09:57 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677956997
sáb 04 mar 2023 16:10:03 -03; Group 1; redis-67db9bd79b-rftbr; 46.01677957003
sáb 04 mar 2023 16:10:08 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957008
sáb 04 mar 2023 16:10:13 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957013
sáb 04 mar 2023 16:10:18 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957018
sáb 04 mar 2023 16:10:23 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957023
sáb 04 mar 2023 16:10:29 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677957029
sáb 04 mar 2023 16:10:34 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957034
sáb 04 mar 2023 16:10:39 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957039
sáb 04 mar 2023 16:10:44 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957044
sáb 04 mar 2023 16:10:50 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677957050
sáb 04 mar 2023 16:10:55 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957055
sáb 04 mar 2023 16:11:00 -03; Group 1; redis-67db9bd79b-rftbr; 45.01677957060
sáb 04 mar 2023 16:11:05 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957065
sáb 04 mar 2023 16:11:11 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677957071
sáb 04 mar 2023 16:11:16 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957076
sáb 04 mar 2023 16:11:21 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957081
sáb 04 mar 2023 16:11:26 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957086
sáb 04 mar 2023 16:11:32 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677957092
sáb 04 mar 2023 16:11:37 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957097
sáb 04 mar 2023 16:11:42 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957102
sáb 04 mar 2023 16:11:47 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957107
sáb 04 mar 2023 16:11:52 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957112
sáb 04 mar 2023 16:11:58 -03; Group 1; redis-67db9bd79b-rftbr; 6.01677957118
sáb 04 mar 2023 16:12:03 -03; Group 1; redis-67db9bd79b-rftbr; 45.01677957123
sáb 04 mar 2023 16:12:08 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957128
sáb 04 mar 2023 16:12:13 -03; Group 1; redis-67db9bd79b-rftbr; 5.01677957133
sáb 04 mar 2023 16:12:14 -03; Group 1; result-77f68799c4-jtcfz; 1.01677957134
sáb 04 mar 2023 16:12:14 -03; Group 1; result-77f68799c4-jtcfz; .01677957134
sáb 04 mar 2023 16:12:14 -03; Group 1; result-77f68799c4-jtcfz; .01677957134
sáb 04 mar 2023 16:12:14 -03; Group 1; result-77f68799c4-jtcfz; .01677957134
sáb 04 mar 2023 16:12:14 -03; Group 1; result-77f68799c4-jtcfz; .01677957134
sáb 04 mar 2023 16:12:15 -03; Group 1; result-77f68799c4-jtcfz; 1.01677957135
sáb 04 mar 2023 16:12:15 -03; Group 1; result-77f68799c4-jtcfz; .01677957135
sáb 04 mar 2023 16:12:15 -03; Group 1; result-77f68799c4-jtcfz; .01677957135
sáb 04 mar 2023 16:12:15 -03; Group 1; result-77f68799c4-jtcfz; .01677957135
sáb 04 mar 2023 16:12:16 -03; Group 1; result-77f68799c4-jtcfz; 1.01677957136
sáb 04 mar 2023 16:12:16 -03; Group 1; result-77f68799c4-jtcfz; .01677957136
