Group,APT
Group 2,01.638
Group 2,01.453
Group 2,01.509
Group 2,01.709
Group 2,01.502
Group 2,01.514
Group 2,01.525
Group 2,01.492
Group 2,01.600
Group 2,01.500
Group 2,01.440
Group 2,01.481
Group 2,01.495
Group 2,01.478
Group 2,01.661
Group 2,01.474
Group 2,01.531
Group 2,01.529
Group 2,01.528
Group 2,01.612
Group 2,01.531
Group 2,01.523
Group 2,01.514
Group 2,01.489
Group 2,01.709
Group 2,01.536
Group 2,01.452
Group 2,01.577
Group 2,01.572
Group 2,01.687
